央视卫视HD,#genre#
仙风侠骨笑傲江湖,http://49.232.143.177:80/yt.php?l=0&type=play&id=hy11352899
仙风侠骨笑傲江湖,http://49.232.143.177:80/yt.php?l=1&type=play&id=hy11352899
8.9分冷门佳片，关于死亡和孤独，看一次就能记住一辈子！,http://49.232.143.177:80/yt.php?l=0&type=play&id=hy15894162
8.9分冷门佳片，关于死亡和孤独，看一次就能记住一辈子！,http://49.232.143.177:80/yt.php?l=1&type=play&id=hy15894162
刺激枪战，等你来看,http://49.232.143.177:80/yt.php?l=0&type=play&id=hy11601965
刺激枪战，等你来看,http://49.232.143.177:80/yt.php?l=1&type=play&id=hy11601965
感受伟人的传奇一生,http://49.232.143.177:80/yt.php?l=0&type=play&id=hy11342429
感受伟人的传奇一生,http://49.232.143.177:80/yt.php?l=1&type=play&id=hy11342429
-小癲的直播间,http://49.232.143.177:80/yt.php?l=0&type=play&id=hy11602065
-小癲的直播间,http://49.232.143.177:80/yt.php?l=1&type=play&id=hy11602065
63魏璎珞天不怕地不怕就怕最亲的人在背后捅刀子,http://49.232.143.177:80/yt.php?l=0&type=play&id=hy11342438
63魏璎珞天不怕地不怕就怕最亲的人在背后捅刀子,http://49.232.143.177:80/yt.php?l=1&type=play&id=hy11342438
杨千嬅在舞台上唱起《少女的祈祷》，给人一种不一样的感觉,http://49.232.143.177:80/yt.php?l=0&type=play&id=hy17091681
杨千嬅在舞台上唱起《少女的祈祷》，给人一种不一样的感觉,http://49.232.143.177:80/yt.php?l=1&type=play&id=hy17091681
戴玛丽苏耳环的少女,http://49.232.143.177:80/yt.php?l=0&type=play&id=hy11336579
戴玛丽苏耳环的少女,http://49.232.143.177:80/yt.php?l=1&type=play&id=hy11336579
我是你的眼,http://49.232.143.177:80/yt.php?l=0&type=play&id=hy11352904
我是你的眼,http://49.232.143.177:80/yt.php?l=1&type=play&id=hy11352904
tu槽·明星大咖自黑现场,http://49.232.143.177:80/yt.php?l=0&type=play&id=hy11342422
tu槽·明星大咖自黑现场,http://49.232.143.177:80/yt.php?l=1&type=play&id=hy11342422
蒋家王朝覆灭,http://49.232.143.177:80/yt.php?l=0&type=play&id=hy11352912
蒋家王朝覆灭,http://49.232.143.177:80/yt.php?l=1&type=play&id=hy11352912
红红火火-贺岁合家欢剧场,http://49.232.143.177:80/yt.php?l=0&type=play&id=hy11602067
红红火火-贺岁合家欢剧场,http://49.232.143.177:80/yt.php?l=1&type=play&id=hy11602067
33名矿工被困700米下，整整坚持了69天，一场奇迹般的救援,http://49.232.143.177:80/yt.php?l=0&type=play&id=hy15870999
33名矿工被困700米下，整整坚持了69天，一场奇迹般的救援,http://49.232.143.177:80/yt.php?l=1&type=play&id=hy15870999
茶啊二中,http://49.232.143.177:80/yt.php?l=0&type=play&id=hy11213191
茶啊二中,http://49.232.143.177:80/yt.php?l=1&type=play&id=hy11213191
【彭德huai】一生的重要时刻均得以还原,http://49.232.143.177:80/yt.php?l=0&type=play&id=hy11352896
【彭德huai】一生的重要时刻均得以还原,http://49.232.143.177:80/yt.php?l=1&type=play&id=hy11352896
喜剧合家欢，开心一整天！,http://49.232.143.177:80/yt.php?l=0&type=play&id=hy11352877
喜剧合家欢，开心一整天！,http://49.232.143.177:80/yt.php?l=1&type=play&id=hy11352877
看薛刚如何灭周兴唐,http://49.232.143.177:80/yt.php?l=0&type=play&id=hy11352881
看薛刚如何灭周兴唐,http://49.232.143.177:80/yt.php?l=1&type=play&id=hy11352881
【科幻系列】硬核浪漫,http://49.232.143.177:80/yt.php?l=0&type=play&id=hy11352895
【科幻系列】硬核浪漫,http://49.232.143.177:80/yt.php?l=1&type=play&id=hy11352895
领略军人的铁骨铮铮,http://49.232.143.177:80/yt.php?l=0&type=play&id=hy11602075
领略军人的铁骨铮铮,http://49.232.143.177:80/yt.php?l=1&type=play&id=hy11602075
士兵拿剑刺入心脏，背部骨骼突变，最后成为铠甲巨人,http://49.232.143.177:80/yt.php?l=0&type=play&id=hy16424416
士兵拿剑刺入心脏，背部骨骼突变，最后成为铠甲巨人,http://49.232.143.177:80/yt.php?l=1&type=play&id=hy16424416
经典之作·金庸群侠篇电影,http://49.232.143.177:80/yt.php?l=0&type=play&id=hy11342427
经典之作·金庸群侠篇电影,http://49.232.143.177:80/yt.php?l=1&type=play&id=hy11342427
青年包拯断奇案,http://49.232.143.177:80/yt.php?l=0&type=play&id=hy11602058
青年包拯断奇案,http://49.232.143.177:80/yt.php?l=1&type=play&id=hy11602058
苏州民众抗ri护宝,http://49.232.143.177:80/yt.php?l=0&type=play&id=hy11342400
苏州民众抗ri护宝,http://49.232.143.177:80/yt.php?l=1&type=play&id=hy11342400
灾难大片-震撼你的眼球,http://49.232.143.177:80/yt.php?l=0&type=play&id=hy11352887
灾难大片-震撼你的眼球,http://49.232.143.177:80/yt.php?l=1&type=play&id=hy11352887
【权力的游戏】提利昂故事线21,http://49.232.143.177:80/yt.php?l=0&type=play&id=hy17943364
【权力的游戏】提利昂故事线21,http://49.232.143.177:80/yt.php?l=1&type=play&id=hy17943364
DC宇宙来啦，有你喜欢的英雄吗？,http://49.232.143.177:80/yt.php?l=0&type=play&id=hy11342428
DC宇宙来啦，有你喜欢的英雄吗？,http://49.232.143.177:80/yt.php?l=1&type=play&id=hy11342428
滇军抗战八年英勇作战,http://49.232.143.177:80/yt.php?l=0&type=play&id=hy10871113
滇军抗战八年英勇作战,http://49.232.143.177:80/yt.php?l=1&type=play&id=hy10871113
三国鼎立·谁人称王？,http://49.232.143.177:80/yt.php?l=0&type=play&id=hy11602077
三国鼎立·谁人称王？,http://49.232.143.177:80/yt.php?l=1&type=play&id=hy11602077
52下/63鼬为佐助留的别天神之术，结果。。。,http://49.232.143.177:80/yt.php?l=0&type=play&id=hy17941367
52下/63鼬为佐助留的别天神之术，结果。。。,http://49.232.143.177:80/yt.php?l=1&type=play&id=hy17941367
李小龙经典电影系列,http://49.232.143.177:80/yt.php?l=0&type=play&id=hy11352963
李小龙经典电影系列,http://49.232.143.177:80/yt.php?l=1&type=play&id=hy11352963
惊险逃生，肾上腺素飙升,http://49.232.143.177:80/yt.php?l=0&type=play&id=hy11352909
惊险逃生，肾上腺素飙升,http://49.232.143.177:80/yt.php?l=1&type=play&id=hy11352909
神雕侠侣10：小龙女对战丘处机，原来小龙女这么霸气！,http://49.232.143.177:80/yt.php?l=0&type=play&id=hy21674665
神雕侠侣10：小龙女对战丘处机，原来小龙女这么霸气！,http://49.232.143.177:80/yt.php?l=1&type=play&id=hy21674665
孙大圣的传奇一生,http://49.232.143.177:80/yt.php?l=0&type=play&id=hy11601981
孙大圣的传奇一生,http://49.232.143.177:80/yt.php?l=1&type=play&id=hy11601981
中韩合播西安修行,http://49.232.143.177:80/yt.php?l=0&type=play&id=hy11352934
中韩合播西安修行,http://49.232.143.177:80/yt.php?l=1&type=play&id=hy11352934
主旋律回荡心头,http://49.232.143.177:80/yt.php?l=0&type=play&id=hy11602069
主旋律回荡心头,http://49.232.143.177:80/yt.php?l=1&type=play&id=hy11602069
si神来了系列--好怕怕,http://49.232.143.177:80/yt.php?l=0&type=play&id=hy11352903
si神来了系列--好怕怕,http://49.232.143.177:80/yt.php?l=1&type=play&id=hy11352903
全程无尿点！国产动作大片	,http://49.232.143.177:80/yt.php?l=0&type=play&id=hy11352869
全程无尿点！国产动作大片	,http://49.232.143.177:80/yt.php?l=1&type=play&id=hy11352869
炊事班de故事3·柴米油盐,http://49.232.143.177:80/yt.php?l=0&type=play&id=hy19524135
炊事班de故事3·柴米油盐,http://49.232.143.177:80/yt.php?l=1&type=play&id=hy19524135
警匪犯罪·现在我想做一个好人,http://49.232.143.177:80/yt.php?l=0&type=play&id=hy11601971
警匪犯罪·现在我想做一个好人,http://49.232.143.177:80/yt.php?l=1&type=play&id=hy11601971
飞车电影-激情漂移	,http://49.232.143.177:80/yt.php?l=0&type=play&id=hy11279247
飞车电影-激情漂移	,http://49.232.143.177:80/yt.php?l=1&type=play&id=hy11279247
RM-刘在石李光洙跑男,http://49.232.143.177:80/yt.php?l=0&type=play&id=hy11336725
RM-刘在石李光洙跑男,http://49.232.143.177:80/yt.php?l=1&type=play&id=hy11336725
神貂侠侣·小笼包版姑姑上线,http://49.232.143.177:80/yt.php?l=0&type=play&id=hy11352964
神貂侠侣·小笼包版姑姑上线,http://49.232.143.177:80/yt.php?l=1&type=play&id=hy11352964
来看小姐姐跳舞~,http://49.232.143.177:80/yt.php?l=0&type=play&id=hy11352875
来看小姐姐跳舞~,http://49.232.143.177:80/yt.php?l=1&type=play&id=hy11352875
快来追！yang光的快乐生活,http://49.232.143.177:80/yt.php?l=0&type=play&id=hy11602085
快来追！yang光的快乐生活,http://49.232.143.177:80/yt.php?l=1&type=play&id=hy11602085
够劲，就是中国功夫,http://49.232.143.177:80/yt.php?l=0&type=play&id=hy11352941
够劲，就是中国功夫,http://49.232.143.177:80/yt.php?l=1&type=play&id=hy11352941
徐峥黄渤双影帝上演黑色幽默,http://49.232.143.177:80/yt.php?l=0&type=play&id=hy11352876
徐峥黄渤双影帝上演黑色幽默,http://49.232.143.177:80/yt.php?l=1&type=play&id=hy11352876
10分钟国产硬科幻佳作《2.013》我们存在于怎样的宇宙中,http://49.232.143.177:80/yt.php?l=0&type=play&id=hy17105786
10分钟国产硬科幻佳作《2.013》我们存在于怎样的宇宙中,http://49.232.143.177:80/yt.php?l=1&type=play&id=hy17105786
太极的传承,http://49.232.143.177:80/yt.php?l=0&type=play&id=hy11342397
太极的传承,http://49.232.143.177:80/yt.php?l=1&type=play&id=hy11342397
童年回忆，经典喜剧,http://49.232.143.177:80/yt.php?l=0&type=play&id=hy11352883
童年回忆，经典喜剧,http://49.232.143.177:80/yt.php?l=1&type=play&id=hy11352883
逗乐小品-夏洛马冬梅都在,http://49.232.143.177:80/yt.php?l=0&type=play&id=hy11352938
逗乐小品-夏洛马冬梅都在,http://49.232.143.177:80/yt.php?l=1&type=play&id=hy11352938
身世神秘的范闲书写人生传奇,http://49.232.143.177:80/yt.php?l=0&type=play&id=hy11352960
身世神秘的范闲书写人生传奇,http://49.232.143.177:80/yt.php?l=1&type=play&id=hy11352960
郭德纲于谦满满都是包袱,http://49.232.143.177:80/yt.php?l=0&type=play&id=hy11352948
郭德纲于谦满满都是包袱,http://49.232.143.177:80/yt.php?l=1&type=play&id=hy11352948
霹雳烽火狼兄弟秒杀美职篮,http://49.232.143.177:80/yt.php?l=0&type=play&id=hy11602088
霹雳烽火狼兄弟秒杀美职篮,http://49.232.143.177:80/yt.php?l=1&type=play&id=hy11602088
【虎ma猫爸】都市家庭轻喜剧,http://49.232.143.177:80/yt.php?l=0&type=play&id=hy11601964
【虎ma猫爸】都市家庭轻喜剧,http://49.232.143.177:80/yt.php?l=1&type=play&id=hy11601964
有才的网友：把这个发给女神后，她主动跟我求婚了,http://49.232.143.177:80/yt.php?l=0&type=play&id=hy14776702
有才的网友：把这个发给女神后，她主动跟我求婚了,http://49.232.143.177:80/yt.php?l=1&type=play&id=hy14776702
最强的军事武器分析,http://49.232.143.177:80/yt.php?l=0&type=play&id=hy15824466
最强的军事武器分析,http://49.232.143.177:80/yt.php?l=1&type=play&id=hy15824466
雪国列车,http://49.232.143.177:80/yt.php?l=0&type=play&id=hy20578977
雪国列车,http://49.232.143.177:80/yt.php?l=1&type=play&id=hy20578977
双生兄弟小鱼儿与花无缺,http://49.232.143.177:80/yt.php?l=0&type=play&id=hy11342388
双生兄弟小鱼儿与花无缺,http://49.232.143.177:80/yt.php?l=1&type=play&id=hy11342388
钱多要命！5名退役特种兵，洗劫毒枭2.7吨美金，烧钱取暖,http://49.232.143.177:80/yt.php?l=0&type=play&id=hy16857432
钱多要命！5名退役特种兵，洗劫毒枭2.7吨美金，烧钱取暖,http://49.232.143.177:80/yt.php?l=1&type=play&id=hy16857432
愚人节一起笑破肚皮,http://49.232.143.177:80/yt.php?l=0&type=play&id=hy11336590
愚人节一起笑破肚皮,http://49.232.143.177:80/yt.php?l=1&type=play&id=hy11336590
5分钟看懂恐怖片《灵异孤儿院》畸形男孩惨死洞中，化身厉鬼的他,http://49.232.143.177:80/yt.php?l=0&type=play&id=hy15494057
5分钟看懂恐怖片《灵异孤儿院》畸形男孩惨死洞中，化身厉鬼的他,http://49.232.143.177:80/yt.php?l=1&type=play&id=hy15494057
【YES小哥】烤羊排,http://49.232.143.177:80/yt.php?l=0&type=play&id=hy14363949
【YES小哥】烤羊排,http://49.232.143.177:80/yt.php?l=1&type=play&id=hy14363949
周星星粤语经典版~,http://49.232.143.177:80/yt.php?l=0&type=play&id=hy11336587
周星星粤语经典版~,http://49.232.143.177:80/yt.php?l=1&type=play&id=hy11336587
惊魂-恐怖片来一发,http://49.232.143.177:80/yt.php?l=0&type=play&id=hy11352945
惊魂-恐怖片来一发,http://49.232.143.177:80/yt.php?l=1&type=play&id=hy11352945
孙红雷·硬汉电影,http://49.232.143.177:80/yt.php?l=0&type=play&id=hy11352917
孙红雷·硬汉电影,http://49.232.143.177:80/yt.php?l=1&type=play&id=hy11352917
520陪你看甜甜的恋爱,http://49.232.143.177:80/yt.php?l=0&type=play&id=hy11352906
520陪你看甜甜的恋爱,http://49.232.143.177:80/yt.php?l=1&type=play&id=hy11352906
等了8年的悬疑神作终于出续集了，剧情跌宕起伏，结局大呼过瘾,http://49.232.143.177:80/yt.php?l=0&type=play&id=hy19863777
等了8年的悬疑神作终于出续集了，剧情跌宕起伏，结局大呼过瘾,http://49.232.143.177:80/yt.php?l=1&type=play&id=hy19863777
海贼王我抢了尾田的笔：从奥哈拉屠魔令到空白的一百年,http://49.232.143.177:80/yt.php?l=0&type=play&id=hy21339980
海贼王我抢了尾田的笔：从奥哈拉屠魔令到空白的一百年,http://49.232.143.177:80/yt.php?l=1&type=play&id=hy21339980
【镖行天下】镖在人在,http://49.232.143.177:80/yt.php?l=0&type=play&id=hy11352969
【镖行天下】镖在人在,http://49.232.143.177:80/yt.php?l=1&type=play&id=hy11352969
USA大蛇,http://49.232.143.177:80/yt.php?l=0&type=play&id=hy19564134
USA大蛇,http://49.232.143.177:80/yt.php?l=1&type=play&id=hy19564134
搞笑的一家人,http://49.232.143.177:80/yt.php?l=0&type=play&id=hy11342402
搞笑的一家人,http://49.232.143.177:80/yt.php?l=1&type=play&id=hy11342402
林正英《僵尸道长》系列等港剧,http://49.232.143.177:80/yt.php?l=0&type=play&id=hy18441722
林正英《僵尸道长》系列等港剧,http://49.232.143.177:80/yt.php?l=1&type=play&id=hy18441722
【悬疑推理，烧脑破案】,http://49.232.143.177:80/yt.php?l=0&type=play&id=hy17445539
【悬疑推理，烧脑破案】,http://49.232.143.177:80/yt.php?l=1&type=play&id=hy17445539
杰克船长驾到-加勒比风光,http://49.232.143.177:80/yt.php?l=0&type=play&id=hy11352974
杰克船长驾到-加勒比风光,http://49.232.143.177:80/yt.php?l=1&type=play&id=hy11352974
十部最经典的武侠片，华语武侠电影的顶尖代表作,http://49.232.143.177:80/yt.php?l=0&type=play&id=hy21388479
十部最经典的武侠片，华语武侠电影的顶尖代表作,http://49.232.143.177:80/yt.php?l=1&type=play&id=hy21388479
小女孩竟是百岁吸血鬼,http://49.232.143.177:80/yt.php?l=0&type=play&id=hy15966357
小女孩竟是百岁吸血鬼,http://49.232.143.177:80/yt.php?l=1&type=play&id=hy15966357
Man威！等于等到你,http://49.232.143.177:80/yt.php?l=0&type=play&id=hy11602034
Man威！等于等到你,http://49.232.143.177:80/yt.php?l=1&type=play&id=hy11602034
动作大片《深海越狱》,http://49.232.143.177:80/yt.php?l=0&type=play&id=hy16615910
动作大片《深海越狱》,http://49.232.143.177:80/yt.php?l=1&type=play&id=hy16615910
来一起看片呀~,http://49.232.143.177:80/yt.php?l=0&type=play&id=hy16865726
来一起看片呀~,http://49.232.143.177:80/yt.php?l=1&type=play&id=hy16865726
恐怖短片《别往那里看》,http://49.232.143.177:80/yt.php?l=0&type=play&id=hy17098448
恐怖短片《别往那里看》,http://49.232.143.177:80/yt.php?l=1&type=play&id=hy17098448
刘老师解说《想见你》第三期,http://49.232.143.177:80/yt.php?l=0&type=play&id=hy20289754
刘老师解说《想见你》第三期,http://49.232.143.177:80/yt.php?l=1&type=play&id=hy20289754
搞笑喜剧：最佳拍档-开心鬼系列,http://49.232.143.177:80/yt.php?l=0&type=play&id=hy11342423
搞笑喜剧：最佳拍档-开心鬼系列,http://49.232.143.177:80/yt.php?l=1&type=play&id=hy11342423
细说【贝奥武夫】超级英雄贝奥武夫，征服巨人怒斩红龙,http://49.232.143.177:80/yt.php?l=0&type=play&id=hy21649307
细说【贝奥武夫】超级英雄贝奥武夫，征服巨人怒斩红龙,http://49.232.143.177:80/yt.php?l=1&type=play&id=hy21649307
无罪：科林尼案,http://49.232.143.177:80/yt.php?l=0&type=play&id=hy880219
无罪：科林尼案,http://49.232.143.177:80/yt.php?l=1&type=play&id=hy880219
挑战酸甜苦辣的外星人辣条,http://49.232.143.177:80/yt.php?l=0&type=play&id=hy15958655
挑战酸甜苦辣的外星人辣条,http://49.232.143.177:80/yt.php?l=1&type=play&id=hy15958655
up主即使换了号，也难逃被粉丝抓来做朵蜜的厄运《舞法天女》#2,http://49.232.143.177:80/yt.php?l=0&type=play&id=hy16837764
up主即使换了号，也难逃被粉丝抓来做朵蜜的厄运《舞法天女》#2,http://49.232.143.177:80/yt.php?l=1&type=play&id=hy16837764
群星会,http://49.232.143.177:80/yt.php?l=0&type=play&id=hy16144261
群星会,http://49.232.143.177:80/yt.php?l=1&type=play&id=hy16144261
电影笔记,http://49.232.143.177:80/yt.php?l=0&type=play&id=hy16920222
电影笔记,http://49.232.143.177:80/yt.php?l=1&type=play&id=hy16920222
导演我太难了：硬汉专场,http://49.232.143.177:80/yt.php?l=0&type=play&id=hy880248
导演我太难了：硬汉专场,http://49.232.143.177:80/yt.php?l=1&type=play&id=hy880248
父亲被叔叔迫害身亡，小狮子长大后成功复仇，成为了狮子王！,http://49.232.143.177:80/yt.php?l=0&type=play&id=hy20343144
父亲被叔叔迫害身亡，小狮子长大后成功复仇，成为了狮子王！,http://49.232.143.177:80/yt.php?l=1&type=play&id=hy20343144
漫威电影系列：两分钟看完《寻找锤子路上发生的一件趣事》,http://49.232.143.177:80/yt.php?l=0&type=play&id=hy17089779
